item,itemLabel,position,positionLabel,start,end,cabinet,cabinetLabel,ordinal,replaces,replacesLabel,replacedBy,replacedByLabel,nature,natureLabel,source,sourceName,statedName,psid
Q1348975,Simon Cameron,Q2419102,United States Secretary of War,1861-03-05T00:00:00Z,1862-01-14T00:00:00Z,,,26,Q1366195,Joseph Holt,Q448803,Edwin M. Stanton,,,,,,Q1348975-9CE9D8B1-A563-4CBA-BAD0-B7C36A4A2251
Q16499744,Sloan D. Gibson,Q1658460,United States Secretary of Veterans Affairs,2014-05-30T00:00:00Z,2014-07-30T00:00:00Z,,,,Q373274,Eric Shinseki,Q1681148,Robert A. McDonald,Q4676846,acting,,,,Q16499744-4e50c359-0844-4a70-8e3d-bfe306d21ded
Q525362,Sonny Perdue,Q1029955,United States Secretary of Agriculture,2017-04-25T00:00:00Z,2021-01-20T00:00:00Z,,,31,Q353826,Tom Vilsack,,,,,http://www.usda.gov/media/press-releases/2017/04/25/sonny-perdue-sworn-31st-us-secretary-agriculture,,,Q525362-4c7ab2d9-4740-d6cc-53ac-d6097659c7e5
Q1285613,Spencer Abraham,Q1029968,United States Secretary of Energy,2001-01-20T00:00:00Z,2005-01-31T00:00:00Z,,,10,Q311782,Bill Richardson,Q1276376,Samuel Bodman,,,,,,Q1285613-FACFCADC-E6D2-48CD-92C1-C3F1B82D0EA6
Q203433,Spiro Agnew,Q11699,Vice President of the United States,1969-01-20T00:00:00Z,1973-10-10T00:00:00Z,,,39,Q209989,Hubert Humphrey,Q9582,Gerald Ford,,,,,,Q203433-0EA598D4-CA1B-4354-8197-E52EB2952AFE
Q256412,Stanley Rogers Resor,Q1591470,United States Secretary of the Army,,,,,,,,,,,,,,,Q256412-0B8A7CFC-0F5D-46B0-90DA-AC49215A00DE
Q2344502,Stephen Ailes,Q1591470,United States Secretary of the Army,,,,,,,,,,,,,,,Q2344502-7E02BCD4-F2FB-4C97-B61E-29B3311E4BA3
Q465315,Stephen L. Johnson,Q2087596,Administrator of the Environmental Protection Agency,2005-01-26T00:00:00Z,2009-01-20T00:00:00Z,,,,Q879432,Mike Leavitt,Q445734,Lisa P. Jackson,,,,,,Q465315-8755abae-c070-4069-929d-b8de29cba3d7
Q376530,Steve Preston,Q2419581,United States Secretary of Housing and Urban Development,2008-06-04T00:00:00Z,2009-01-20T00:00:00Z,,,,Q3445744,Roy Bernardi,Q4963500,Brian D. Montgomery,,,,,,Q376530-3B3415D8-C088-48BA-9AF9-0BD265280DE4
Q172466,Steven Chu,Q1029968,United States Secretary of Energy,2009-01-21T00:00:00Z,2013-04-22T00:00:00Z,,,,Q1276376,Samuel Bodman,Q5393576,Ernest Moniz,,,,,,Q172466-aaf342e0-4466-5ad9-ae9d-e26185a22197
Q15485936,Steven G. Bradbury,Q967737,United States Secretary of Transportation,2021-01-11T00:00:00Z,2021-01-20T00:00:00Z,,,,Q263322,Elaine Chao,Q7173106,Pete Buttigieg,Q4676846,acting,,,,Q15485936-5ec06d54-47b4-fc83-e11c-e3ac12fbad20
Q24248265,Steven Mnuchin,Q4215834,United States Secretary of the Treasury,2017-02-13T00:00:00Z,2021-01-20T00:00:00Z,,,77,Q1677579,Jack Lew,Q263725,Janet Yellen,,,,,,Q24248265-58618867-4728-5498-4a77-fc1b9c64523a
Q1347844,Stewart Udall,Q2287650,United States Secretary of the Interior,1961-01-21T00:00:00Z,1969-01-20T00:00:00Z,,,37,Q371052,Fred Andrew Seaton,Q516594,Wally Hickel,,,,,,Q1347844-11235892-F86D-412C-8517-C853DA078BA6
Q7626497,Stuart E. Eizenstat,Q11285124,United States Deputy Secretary of the Treasury,,,,,,,,,,,,https://www.washingtonpost.com/archive/business/1999/05/14/for-no-2-job-a-familiar-figure/917cdffc-1a13-4d3c-b1d6-e7dcf3c48ba0/,,,Q7626497-A61AFF34-FB62-4B0B-97E1-E883B9E1A9A7
Q7626782,Stuart M. Gerson,Q636207,United States Attorney General,1993-01-20T00:00:00Z,1993-03-12T00:00:00Z,,,,Q723917,William Barr,Q236421,Janet Reno,Q4676846,acting,,,,Q7626782-6e40d0ca-4392-c127-cf78-cacfec375a02
Q50612,Susan Rice,Q1785225,United States Ambassador to the United Nations,2009-01-22T00:00:00Z,2013-07-01T00:00:00Z,,,27,Q145193,Zalmay Khalilzad,Q454970,Samantha Power,,,,,,Q50612-d72e9d43-4d07-f180-d527-00d57b017219
Q12014326,Sylvia Burwell,Q2305968,United States Secretary of Health and Human Services,2014-06-09T00:00:00Z,2017-01-20T00:00:00Z,,,,Q27677,Kathleen Sebelius,Q1415243,Tom Price,,,,,,Q12014326-4d7b5548-4a90-6207-3204-83e6a846ca20
Q382517,Terrel Bell,Q967762,United States Secretary of Education,,,,,,,,,,,,,,,Q382517-5DF8EB4C-4603-40C4-B246-E9CF980E200C
Q33866,Theodore Roosevelt,Q11699,Vice President of the United States,1901-03-04T00:00:00Z,1901-09-14T00:00:00Z,,,25,Q310841,Garret Hobart,Q270539,Charles W. Fairbanks,,,https://www.whitehouse.gov/about-the-white-house/presidents/theodore-roosevelt/,,,Q33866-C610E02D-B52D-4CAF-844A-A33481BCE348
Q310843,Thomas A. Hendricks,Q11699,Vice President of the United States,1885-03-04T00:00:00Z,1885-11-25T00:00:00Z,,,21,Q35498,Chester A. Arthur,Q298997,Levi P. Morton,,,,,,Q310843-068F905D-9AA9-49CE-9BC6-F40760487F2D
Q7786914,"Thomas A. Shannon, Jr.",Q14213,United States Secretary of State,2017-01-20T00:00:00Z,2017-02-01T00:00:00Z,,,,Q22316,John Kerry,Q331401,Rex Tillerson,,,,,,Q7786914-0c00d566-4747-783f-014b-5dab40d83576
Q7788162,Thomas C. Reed,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q7788162-9fab90a4-b48e-473f-b2e3-04315cb059f2
Q724116,Thomas Campbell Clark,Q636207,United States Attorney General,,,,,,,,,,,,,,,Q724116-CE079182-14A9-4FDA-9243-878CF270BEB2
Q879077,Thomas Corwin,Q4215834,United States Secretary of the Treasury,1850-07-23T00:00:00Z,1853-03-06T00:00:00Z,,,20,Q1769952,William M. Meredith,Q1680480,James Guthrie,,,,,,Q879077-AD5AA11D-D562-46B4-9FFA-6E716C5905AE
Q2423569,Thomas E. White,Q1591470,United States Secretary of the Army,2001-05-31T00:00:00Z,2003-04-25T00:00:00Z,,,18,Q353121,Louis Caldera,Q1294838,Francis J. Harvey,,,,,,Q2423569-1AF5B877-EA4D-4FCA-AD17-1419F2E13943
Q1335443,Thomas Ewing,Q2287650,United States Secretary of the Interior,1849-03-08T00:00:00Z,1850-07-22T00:00:00Z,,,1,,,Q375347,Thomas McKean Thompson McKennan,,,,,,Q1335443-30670EE2-C404-437C-8696-A1ACAB179AB6
Q1335443,Thomas Ewing,Q4215834,United States Secretary of the Treasury,1841-03-04T00:00:00Z,1841-09-11T00:00:00Z,,,14,Q579228,Levi Woodbury,Q1605667,Walter Forward,,,,,,Q1335443-B2EC7D42-F8B8-4471-BB6B-06F6632775A3
Q708034,Thomas F. Bayard,Q14213,United States Secretary of State,1885-03-07T00:00:00Z,1889-03-06T00:00:00Z,,,30,Q709453,Frederick Theodore Frelinghuysen,Q448778,James G. Blaine,,,,,,Q708034-7A4E61BC-3B37-47B2-9E0B-0F2E95066D11
Q47333628,Thomas Harker,Q940135,United States Secretary of the Navy,,,,,,,,,,,,,,,Q47333628-969C25C6-4B23-4CFB-8CA2-71D82AD57A76
Q11812,Thomas Jefferson,Q14213,United States Secretary of State,1790-03-22T00:00:00Z,1793-12-31T00:00:00Z,,,1,Q310847,John Jay,Q318703,Edmund Randolph,,,,,,q11812-ec23a17f-4779-915b-28b1-930a463658ba
Q11812,Thomas Jefferson,Q11699,Vice President of the United States,1797-03-04T00:00:00Z,1801-03-04T00:00:00Z,,,2,Q11806,John Adams,Q179090,Aaron Burr,,,https://www.whitehouse.gov/about-the-white-house/presidents/thomas-jefferson/,,,q11812-c4383790-4ff2-79c5-90b6-ea2cfa420c25
Q7793121,Thomas Perez,Q967750,United States Secretary of Labor,2013-07-23T00:00:00Z,2017-01-20T00:00:00Z,,,,Q4120997,Seth Harris,Q5342139,Edward C. Hugler,,,,,,Q7793121-23f27cac-4e75-9752-d1ea-2fb701ca6b83
Q968268,Thomas R. Pickering,Q1785225,United States Ambassador to the United Nations,1989-03-20T00:00:00Z,1992-05-07T00:00:00Z,,,,,,,,,,,,,Q968268-e6c8bfc8-4dfb-a895-3a06-e7eab0d7eba0
Q299001,Thomas Riley Marshall,Q11699,Vice President of the United States,1913-03-04T00:00:00Z,1921-03-04T00:00:00Z,,,28,Q310831,James S. Sherman,Q36023,Calvin Coolidge,,,,,,Q299001-1BFF9F5F-7438-4DF2-A42B-7B982334116E
Q1361114,"Thomas S. Gates, Jr.",Q735015,United States Secretary of Defense,1959-12-02T00:00:00Z,1961-01-20T00:00:00Z,,,,Q934934,Neil H. McElroy,Q191999,Robert McNamara,,,,,,Q1361114-49E4D3E3-40C1-47C1-9071-E13F3A9029ED
Q1361114,"Thomas S. Gates, Jr.",Q940135,United States Secretary of the Navy,1957-04-01T00:00:00Z,1959-06-08T00:00:00Z,,,,Q888144,Charles S. Thomas,Q4019940,William B. Franke,,,,,,Q1361114-CDE47AC6-27C3-4760-81BC-254813779A8D
Q351938,Thomas Watt Gregory,Q636207,United States Attorney General,,,,,,,,,,,,,,,Q351938-C4978D3E-191C-4689-ACBD-7DB042C84F48
Q311211,Timothy Geithner,Q4215834,United States Secretary of the Treasury,2009-01-26T00:00:00Z,2013-01-25T00:00:00Z,,,75,Q311025,Henry Paulson,Q1677579,Jack Lew,,,,,,Q311211-450015b4-4912-3234-88e7-53be06f25dc2
Q435168,Timothy Pickering,Q14213,United States Secretary of State,1795-08-20T00:00:00Z,1795-12-10T00:00:00Z,,,,Q318703,Edmund Randolph,Q435168,Timothy Pickering,,,,,,Q435168-d77e9d15-4666-a35d-004d-4082966e91c2
Q435168,Timothy Pickering,Q14213,United States Secretary of State,1795-12-10T00:00:00Z,1800-05-12T00:00:00Z,,,3,Q435168,Timothy Pickering,Q724252,Charles Lee,,,,,,Q435168-2DC7696B-B80D-4CD9-A4A2-6E5983FE4D0A
Q435168,Timothy Pickering,Q2419102,United States Secretary of War,1795-01-02T00:00:00Z,1796-01-27T00:00:00Z,,,2,Q355680,Henry Knox,Q266119,James McHenry,,,,,,Q435168-CF9B3FA8-040F-4101-92BC-7BBE2C226597
Q1406519,"Togo D. West, Jr.",Q1658460,United States Secretary of Veterans Affairs,1998-01-02T00:00:00Z,1998-05-04T00:00:00Z,,,,Q937285,Hershel W. Gober,Q1406519,"Togo D. West, Jr.",Q4676846,acting,,,,Q1406519-ed996100-49df-0ddf-23a9-4eebe5299685
Q1406519,"Togo D. West, Jr.",Q1658460,United States Secretary of Veterans Affairs,1998-05-04T00:00:00Z,2000-07-25T00:00:00Z,,,,Q1406519,"Togo D. West, Jr.",Q937285,Hershel W. Gober,,,,,,Q1406519-855990f9-4a9e-1b5b-a9b0-8cf5957cdaee
Q1406519,"Togo D. West, Jr.",Q1591470,United States Secretary of the Army,1993-11-22T00:00:00Z,1998-05-04T00:00:00Z,,,,Q239649,Gordon R. Sullivan,Q2158150,Robert M. Walker,,,,,,Q1406519-8f94fec5-e916-4407-b817-451421b632e5
Q1415243,Tom Price,Q2305968,United States Secretary of Health and Human Services,2017-02-10T00:00:00Z,2017-09-29T00:00:00Z,,,,,,,,,,,,,Q1415243-8036cc19-46d0-9f99-cc9e-99795c694a76
Q559822,Tom Ridge,Q642859,United States Secretary of Homeland Security,2003-01-24T00:00:00Z,2005-02-01T00:00:00Z,,,1,,,Q1314442,James Loy,,,,,,Q559822-55da9b11-4fe0-2903-d212-8845c39d2ebc
Q353826,Tom Vilsack,Q1029955,United States Secretary of Agriculture,2009-01-21T00:00:00Z,2017-01-13T00:00:00Z,,,30,Q887102,Ed Schafer,,,,,,,,Q353826-24267E33-FFEE-4602-A878-A3D694AD458C
Q353826,Tom Vilsack,Q1029955,United States Secretary of Agriculture,2021-02-24T00:00:00Z,,,,32,Q525362,Sonny Perdue,,,,,https://www.whitehouse.gov/administration/cabinet/,,Secretary of Agriculture,Q353826-6575e335-440e-3539-2b82-9dfe43ee72cb
Q7818305,Tomas J. Philipson,Q27907217,Chair of the Council of Economic Advisers,2019-06-28T00:00:00Z,2020-06-23T00:00:00Z,,,,Q6396461,Kevin Hassett,Q55433012,Tyler Goodspeed,,,,,,Q7818305-8B20B214-6A2B-4C11-8148-13746352EA1B
Q732804,Tommy Thompson,Q2305968,United States Secretary of Health and Human Services,2001-02-02T00:00:00Z,2005-01-26T00:00:00Z,,,19,Q292569,Donna Shalala,Q879432,Mike Leavitt,,,,,,Q732804-51225BB5-2AAC-4AB6-9816-51B63CCC782B
Q962189,Truman Handy Newberry,Q940135,United States Secretary of the Navy,1908-12-01T00:00:00Z,1909-03-04T00:00:00Z,,,39,Q374162,Victor H. Metcalf,Q924013,George von Lengerke Meyer,,,,,,Q962189-C1CA13E0-8D6A-4AB3-A783-AD0C164BA867
Q55433012,Tyler Goodspeed,Q27907217,Chair of the Council of Economic Advisers,2020-06-23T00:00:00Z,2021-01-07T00:00:00Z,,,,Q7818305,Tomas J. Philipson,Q616305,Cecilia Rouse,,,,,,Q55433012-E4CEAB4C-0D34-416B-BEC0-1272D9323890
Q7921977,Verne Orr,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q7921977-a0d335eb-c81f-4667-88e9-74a1476f6396
Q660629,Vernon A. Walters,Q1785225,United States Ambassador to the United Nations,1985-01-01T00:00:00Z,1989-01-01T00:00:00Z,,,,,,,,,,,,,Q660629-5E44D458-BD9C-4E57-BF52-384A777EE758
Q345531,W. Averell Harriman,Q2003296,United States Secretary of Commerce,1946-10-07T00:00:00Z,1948-04-22T00:00:00Z,,,11,Q251666,Henry A. Wallace,Q977204,Charles W. Sawyer,,,,,,Q345531-4AD39D19-3A23-4F24-A585-1DAE692DC428
Q981379,"W. Graham Claytor, Jr.",Q940135,United States Secretary of the Navy,1977-02-14T00:00:00Z,1979-08-24T00:00:00Z,,,,Q382493,J. William Middendorf,Q1292540,Edward Hidalgo,,,,,,Q981379-aa310c47-41e0-69cf-7ba7-b679d3ce095c
Q366201,W. Marvin Watson,Q786242,White House Chief of Staff,1963-11-22T00:00:00Z,1968-04-26T00:00:00Z,,,,Q332170,Kenneth O'Donnell,Q1268791,James Robert Jones,,,,,,Q366201-e977a27e-43b4-073b-65f7-fb8a07122e46
Q62988,W. Michael Blumenthal,Q4215834,United States Secretary of the Treasury,1977-01-23T00:00:00Z,1979-08-04T00:00:00Z,,,64,Q2006144,William E. Simon,Q939880,G. William Miller,,,,,,Q62988-FAAD630B-847F-4F92-B202-064C942745A8
Q597813,W. Willard Wirtz,Q967750,United States Secretary of Labor,,,,,,,,,,,,,,,Q597813-648aa760-eca3-4bd9-87f2-def989663603
Q516594,Wally Hickel,Q2287650,United States Secretary of the Interior,1969-01-24T00:00:00Z,1970-11-25T00:00:00Z,,,38,Q1347844,Stewart Udall,Q942318,Rogers Morton,,,,,,Q516594-1BE9B479-F5FF-44F2-B5B0-7792B90D696D
Q1605667,Walter Forward,Q4215834,United States Secretary of the Treasury,1841-09-13T00:00:00Z,1843-03-01T00:00:00Z,,,15,Q1335443,Thomas Ewing,Q1381825,John C. Spencer,,,,,,Q1605667-037B0F27-C73B-4057-B78A-6A41D7B9074E
Q822380,Walter John Stoessel,Q14213,United States Secretary of State,1982-07-05T00:00:00Z,1982-07-16T00:00:00Z,,,,Q107957,Alexander Haig,Q313411,George P. Shultz,,,,,,Q822380-979fef71-4e60-5d73-989f-163872598a3a
Q928627,Walter L. Fisher,Q2287650,United States Secretary of the Interior,1911-03-13T00:00:00Z,1913-03-05T00:00:00Z,,,,Q952884,Richard A. Ballinger,Q380759,Franklin Knight Lane,,,,,,Q928627-7111d82e-4577-a232-6236-1d7605c4e94e
Q49216,Walter Mondale,Q11699,Vice President of the United States,1977-01-20T00:00:00Z,1981-01-20T00:00:00Z,,,42,Q11237,Nelson Rockefeller,Q23505,George H. W. Bush,,,,,,Q49216-3062B88C-A955-4530-B70E-01526817348B
Q726198,Walter Q. Gresham,Q14213,United States Secretary of State,1893-03-07T00:00:00Z,1895-05-28T00:00:00Z,,,33,Q8008895,William F. Wharton,Q3431169,Edwin F. Uhl,,,,,,Q726198-3CC95D23-59DE-4FE5-94AF-C6B6A338FCDF
Q726198,Walter Q. Gresham,Q4215834,United States Secretary of the Treasury,1884-09-05T00:00:00Z,1884-10-28T00:00:00Z,,,,Q1065003,Charles J. Folger,Q942759,Hugh McCulloch,,,,,,Q726198-FDA74C22-D9EF-4233-9682-0C33FE651919
Q953916,Warren Austin,Q1785225,United States Ambassador to the United Nations,1947-01-14T00:00:00Z,1953-01-22T00:00:00Z,,,,Q5744323,Herschel Johnson,Q450984,Henry Cabot Lodge Jr.,,,,,,Q953916-56DDA890-D62B-4E1E-8ACF-64FABCAD6C80
Q294358,Warren Christopher,Q14213,United States Secretary of State,1980-04-28T00:00:00Z,1980-05-02T00:00:00Z,,,,Q296661,Cyrus Vance,Q671393,David D. Newsom,,,,,,Q294358-354516f3-41e4-bbc0-b901-d19035b191ee
Q294358,Warren Christopher,Q14213,United States Secretary of State,1980-05-04T00:00:00Z,1980-05-08T00:00:00Z,,,,Q671393,David D. Newsom,Q319867,Edmund Muskie,,,,,,Q294358-650ccf25-435f-88ee-ec44-cfc762dfed13
Q294358,Warren Christopher,Q14213,United States Secretary of State,1993-01-20T00:00:00Z,1997-01-17T00:00:00Z,,,63,Q981007,Frank G. Wisner,Q174438,Madeleine Albright,,,,,,Q294358-A3E45527-D26F-4001-9BB8-2F33744942B7
Q723978,Wayne MacVeagh,Q636207,United States Attorney General,1881-03-05T00:00:00Z,1881-12-15T00:00:00Z,,,36,Q352136,Charles Devens,Q352343,Benjamin H. Brewster,,,,,,Q723978-3EFE2C5C-2965-4A39-A2ED-974D32BFF691
Q882558,Wilber M. Brucker,Q1591470,United States Secretary of the Army,,,,,,,,,,,,,,,Q882558-8DFC74C6-5F8F-4B65-A6F2-A48F35297F0C
Q2570185,Wilbur J. Cohen,Q3310559,"United States Secretary of Health, Education, and Welfare",1968-05-16T00:00:00Z,1969-01-20T00:00:00Z,,,,Q445258,John W. Gardner,Q1313779,Robert Finch,,,,,,Q2570185-21ebf532-38c2-4588-8f2a-8498acde90f0
Q8000233,Wilbur Ross,Q2003296,United States Secretary of Commerce,2017-02-28T00:00:00Z,2021-01-20T00:00:00Z,,,,,,,,,,,,,Q8000233-b761fe09-4cff-534a-037a-6098c7b96c9b
Q310835,William A. Wheeler,Q11699,Vice President of the United States,1877-03-04T00:00:00Z,1881-03-04T00:00:00Z,,,19,Q313302,Henry Wilson,Q35498,Chester A. Arthur,,,,,,Q310835-435BDAF8-5A97-402D-8D81-04600992E65F
Q1711147,William Adams Richardson,Q4215834,United States Secretary of the Treasury,,,,,,,,,,,,,,,Q1711147-0CCD87DA-091A-4127-B357-0696A7E0EE80
Q730936,William Alexander Graham,Q940135,United States Secretary of the Navy,1850-08-02T00:00:00Z,1852-07-25T00:00:00Z,,,20,Q376510,William Ballard Preston,Q938005,John P. Kennedy,,,,,,Q730936-5A451B85-7C98-4042-AB8F-45E545241977
Q1334578,William B. Saxbe,Q636207,United States Attorney General,1974-01-04T00:00:00Z,1975-02-02T00:00:00Z,,,,Q719808,Elliot Richardson,Q1292438,Edward H. Levi,,,,,,Q1334578-2E908AE0-7D9F-443D-B952-0B6CAFCED649
Q376510,William Ballard Preston,Q940135,United States Secretary of the Navy,1849-03-08T00:00:00Z,1850-07-22T00:00:00Z,,,19,Q1258123,John Y. Mason,Q730936,William Alexander Graham,,,,,,Q376510-F68D7FFB-521E-414D-80E7-873D936424FE
Q723917,William Barr,Q636207,United States Attorney General,1991-08-16T00:00:00Z,1991-11-26T00:00:00Z,,,,Q885091,Dick Thornburgh,Q723917,William Barr,Q4676846,acting,,,,Q723917-7b2f3b78-48f9-8b97-78d2-9c2811081013
Q723917,William Barr,Q636207,United States Attorney General,1991-11-26T00:00:00Z,1993-01-20T00:00:00Z,,,,Q723917,William Barr,Q7626782,Stuart M. Gerson,,,,,,Q723917-75EC2ED4-BABB-4AF2-B619-3AAF08E839CD
Q723917,William Barr,Q636207,United States Attorney General,2019-02-14T00:00:00Z,2020-12-23T00:00:00Z,,,,Q6790538,Matthew Whitaker,Q28968002,Jeffrey A. Rosen,,,,,,Q723917-e2afcc90-4d52-81a3-59a8-5ea95b3cc206
Q723828,William Bauchop Wilson,Q967750,United States Secretary of Labor,1913-03-05T00:00:00Z,1921-03-05T00:00:00Z,,,1,,,Q1680613,James John Davies,,,,,,Q723828-8ff5ed5a-4380-3336-a19c-22fad1543fa5
Q1251932,William Bennett,Q967762,United States Secretary of Education,1985-02-06T00:00:00Z,1988-09-20T00:00:00Z,,,3,Q382517,Terrel Bell,Q1808424,Lauro Cavazos,,,,,,Q1251932-8DC87DC7-EEA3-4E32-9DF1-3F2A952F49AF
Q709229,William Bradford,Q636207,United States Attorney General,1794-01-27T00:00:00Z,1795-08-23T00:00:00Z,,,2,Q318703,Edmund Randolph,Q724252,Charles Lee,,,,,,Q709229-B6188A8D-94C8-4FED-98FE-76D8E4F6375C
Q710721,William Cohen,Q735015,United States Secretary of Defense,1997-01-24T00:00:00Z,2001-01-20T00:00:00Z,,,20,Q539791,William Perry,Q184650,Donald Rumsfeld,,,,,,Q710721-4B10DD3C-ED93-4A67-88C3-A1D6AC7F781B
Q1352222,William Collins Whitney,Q940135,United States Secretary of the Navy,1885-03-07T00:00:00Z,1889-03-04T00:00:00Z,,,,Q926897,William E. Chandler,Q817478,Benjamin Franklin Tracy,,,,,,Q1352222-6D57ABD7-35B3-4AA5-8723-6EDE2ED4EC4D
Q350077,William Crowninshield Endicott,Q2419102,United States Secretary of War,,,,,,,,,,,,,,,Q350077-c5d41303-70d0-4a5f-b1b3-ef57830d7896
Q351955,William D. Mitchell,Q636207,United States Attorney General,1929-03-04T00:00:00Z,1933-03-04T00:00:00Z,,,54,Q351943,John G. Sargent,Q1375718,Homer Stille Cummings,,,,,,Q351955-D1D4B75F-F206-4657-943F-4BC81AC5E747
Q2006144,William E. Simon,Q4215834,United States Secretary of the Treasury,1974-05-09T00:00:00Z,1977-01-22T00:00:00Z,,,,Q313411,George P. Shultz,Q62988,W. Michael Blumenthal,,,,,,Q2006144-C132C187-87D5-4CE0-8E09-C54A8CC35E2D
Q661668,William Eustis,Q2419102,United States Secretary of War,1809-03-07T00:00:00Z,1813-01-13T00:00:00Z,,,6,Q963349,Henry Dearborn,Q1381657,John Armstrong,,,,,,Q661668-1FBB170E-768A-483C-BD29-9D4D65738ED5
Q8008895,William F. Wharton,Q14213,United States Secretary of State,1892-06-04T00:00:00Z,1892-06-29T00:00:00Z,,,,Q448778,James G. Blaine,Q703642,John W. Foster,,,,,,Q8008895-5b119563-4449-ea96-1eba-a8ab7188a045
Q8008895,William F. Wharton,Q14213,United States Secretary of State,1893-02-24T00:00:00Z,1893-03-06T00:00:00Z,,,,Q703642,John W. Foster,Q726198,Walter Q. Gresham,,,,,,Q8008895-22cb184c-4d53-62f5-b76c-bec85ddd3d83
Q2578795,William Fairfield Whiting,Q2003296,United States Secretary of Commerce,,,,,,,,,,,,,,,Q2578795-6B6E1AA7-7338-4358-A950-B6E031B69247
Q1325762,William Freeman Vilas,Q2287650,United States Secretary of the Interior,1888-01-16T00:00:00Z,1889-03-06T00:00:00Z,,,17,Q1549250,Lucius Q. C. Lamar,Q927490,John Willock Noble,,,,,,Q1325762-9049B535-E886-4514-8C40-B94E5A8E4BB1
Q351294,William French Smith,Q636207,United States Attorney General,1981-01-23T00:00:00Z,1985-02-25T00:00:00Z,,,74,Q351552,Benjamin Civiletti,Q709641,Edwin Meese,,,,,,Q351294-76BDB148-3989-4B6D-AD2F-7847B2E08692
Q741058,William Gibbs McAdoo,Q4215834,United States Secretary of the Treasury,1913-03-06T00:00:00Z,1918-12-15T00:00:00Z,,,46,Q1371351,Franklin MacVeagh,Q1045879,Carter Glass,,,,,,Q741058-A29E0E47-427E-4ED1-AD0E-E8AA2C51ECF0
Q175877,William H. Crawford,Q2419102,United States Secretary of War,1815-08-01T00:00:00Z,1816-10-22T00:00:00Z,,,9,Q11815,James Monroe,Q207191,John C. Calhoun,,,,,,Q175877-5437AC2B-D774-44F5-9F5E-3127ACE4555A
Q175877,William H. Crawford,Q4215834,United States Secretary of the Treasury,1816-10-22T00:00:00Z,1825-03-06T00:00:00Z,,,7,Q1335536,Alexander J. Dallas,Q942844,Richard Rush,,,,,,Q175877-580F5FE1-9F55-442A-8339-CB20515784FE
Q725861,William H. H. Miller,Q636207,United States Attorney General,1889-03-07T00:00:00Z,1893-03-04T00:00:00Z,,,,,,,,,,,,,Q725861-017BA1AD-F540-4DBF-8FF2-86AA7593C7A6
Q297308,William H. Seward,Q14213,United States Secretary of State,1861-03-05T00:00:00Z,1869-03-04T00:00:00Z,,,24,Q742459,Jeremiah S. Black,Q731492,Elihu B. Washburne,,,,,,Q297308-ADE32A4F-4CF8-41AD-8E26-33E59DDB8350
Q2031553,William H. Woodin,Q4215834,United States Secretary of the Treasury,1933-03-05T00:00:00Z,1933-12-31T00:00:00Z,,,51,Q1370873,Ogden L. Mills,Q450751,Henry Morgenthau Jr.,,,,,,Q2031553-ADE7A602-61DF-4858-984B-433A263D389A
Q724503,William Henry Moody,Q636207,United States Attorney General,,,,,,,,,,,,,,,Q724503-2C34989F-055D-427D-A137-6CC1FF4F7670
Q35648,William Howard Taft,Q2419102,United States Secretary of War,1904-02-01T00:00:00Z,1908-06-30T00:00:00Z,,,,Q220619,Elihu Root,Q889227,Luke Edward Wright,,,,,,Q35648-DDE05D8E-87D8-4FE6-BDAD-82B1E31845A3
Q3430881,William Hunter,Q14213,United States Secretary of State,1853-03-04T00:00:00Z,1853-03-07T00:00:00Z,,,,Q434905,Edward Everett,Q389258,William Learned Marcy,,,,,,Q3430881-17f79415-4cf0-5927-3d81-e502e5cec856
Q3430881,William Hunter,Q14213,United States Secretary of State,1860-12-15T00:00:00Z,1860-12-16T00:00:00Z,,,,Q503119,Lewis Cass,Q742459,Jeremiah S. Black,,,,,,Q3430881-a3ce5f9d-4b55-5cb7-b810-fbb7d59064ce
Q2031160,William J. Duane,Q4215834,United States Secretary of the Treasury,1833-05-29T00:00:00Z,1833-09-22T00:00:00Z,,,11,Q551362,Louis McLane,Q359470,Roger B. Taney,,,,,,Q2031160-A8196224-DD5C-4397-82C8-8CE775ADA75F
